r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper_state
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07260046529196199,0.0,0.007260046529196199,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07347033126775082,0.0,0.007347033126775083,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07434590756384611,0.0,0.007434590756384612,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07522719254940868,0.0,0.0075227192549408685,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07611418439591106,0.0,0.007611418439591106,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07700688107784004,0.0,0.007700688107784005,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07790528037339874,0.0,0.007790528037339874,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07880937986520907,0.0,0.007880937986520908,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07971917694101366,0.0,0.007971917694101367,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08063466879437863,0.0,0.008063466879437863,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08155585242539531,0.0,0.008155585242539532,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08248272464138302,0.0,0.008248272464138303,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08341528205759083,0.0,0.008341528205759082,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08435352109790024,0.0,0.008435352109790024,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08529743799552739,0.0,0.00852974379955274,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08624702879372494,0.0,0.008624702879372495,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08720228934648491,0.0,0.008720228934648492,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08816321531924044,0.0,0.008816321531924045,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08912980218956848,0.0,0.008912980218956848,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09010204524789169,0.0,0.00901020452478917,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09107993959818098,0.0,0.009107993959818098,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09206348015865758,0.0,0.009206348015865758,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09305266166249555,0.0,0.009305266166249555,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09404747865852368,0.0,0.009404747865852369,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09504792551192812,0.0,0.009504792551192812,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09605399640495446,0.0,0.009605399640495447,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09706568533761006,0.0,0.009706568533761006,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09808298612836622,0.0,0.009808298612836622,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09910589241486062,0.0,0.009910589241486063,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10013439765459937,0.0,0.010013439765459937,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10116849512565951,0.0,0.010116849512565952,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10220817792739101,0.0,0.010220817792739102,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10325343898111933,0.0,0.010325343898111933,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1043042710308475,0.0,0.01043042710308475,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10536066664395842,0.0,0.010536066664395842,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10642261821191705,0.0,0.010642261821191705,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10749011795097296,0.0,0.010749011795097296,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1085631579028622,0.0,0.01085631579028622,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10964172993550986,0.0,0.010964172993550986,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11072582574373233,0.0,0.011072582574373234,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11181543684993929,0.0,0.01118154368499393,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11291055460483629,0.0,0.01129105546048363,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11401117018812683,0.0,0.011401117018812683,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11511727460921484,0.0,0.011511727460921484,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11622885870790653,0.0,0.011622885870790654,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11734591315511325,0.0,0.011734591315511326,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1184684284535531,0.0,0.01184684284535531,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11959639493845389,0.0,0.01195963949384539,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12072980277825464,0.0,0.012072980277825465,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12186864197530864,0.0,0.012186864197530865,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.123012902366585,0.0,0.012301290236658501,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12416257362437155,0.0,0.012416257362437157,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12531764525697647,0.0,0.012531764525697648,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12647810660943123,0.0,0.012647810660943124,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1276439468641923,0.0,0.012764394686419232,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1288151550418437,0.0,0.012881515504184371,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1299917200017992,0.0,0.012999172000179922,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1311736304430046,0.0,0.013117363044300459,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13236087490463982,0.0,0.013236087490463982,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13355344176682168,0.0,0.013355344176682169,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13475131925130546,0.0,0.013475131925130546,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13595449542218782,0.0,0.013595449542218783,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1371629581866085,0.0,0.01371629581866085,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13837669529545304,0.0,0.013837669529545306,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13959569434405492,0.0,0.013959569434405492,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14081994277289742,0.0,0.014081994277289742,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14204942786831679,0.0,0.01420494278683168,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1432841367632034,0.0,0.01432841367632034,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14452405643770508,0.0,0.014452405643770509,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1457691737199284,0.0,0.014576917371992841,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1470194752866419,0.0,0.014701947528664189,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1482749476639774,0.0,0.01482749476639774,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1495355772281331,0.0,0.01495355772281331,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15080135020607532,0.0,0.015080135020607533,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15207225267624105,0.0,0.015207225267624106,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1533482705692399,0.0,0.015334827056923989,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1546293896685568,0.0,0.015462938966855681,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15591559561125387,0.0,0.015591559561125387,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15720687388867288,0.0,0.01572068738886729,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1585032098471376,0.0,0.01585032098471376,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15980458868865588,0.0,0.01598045886886559,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1611109954716219,0.0,0.01611109954716219,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16242241511151861,0.0,0.01624224151115186,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1637388323816201,0.0,0.01637388323816201,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16506023191369332,0.0,0.01650602319136933,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16638659819870097,0.0,0.0166386598198701,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16771791558750343,0.0,0.016771791558750342,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1690541682915611,0.0,0.01690541682915611,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1703953403836368,0.0,0.01703953403836368,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17174141579849758,0.0,0.01717414157984976,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17309237833361757,0.0,0.017309237833361756,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17444821164988014,0.0,0.017444821164988016,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1758088992722796,0.0,0.01758088992722796,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17717442459062424,0.0,0.017717442459062423,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17854477086023798,0.0,0.0178544770860238,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17991992120266323,0.0,0.017991992120266323,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1812998586063624,0.0,0.01812998586063624,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18268456592742102,0.0,0.018268456592742104,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18407402589024927,0.0,0.018407402589024926,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1854682210882846,0.0,0.01854682210882846,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18686713398469418,0.0,0.018686713398469418,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18827074691307671,0.0,0.018827074691307673,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18967904207816494,0.0,0.018967904207816494,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19109200155652808,0.0,0.01910920015565281,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19250960729727354,0.0,0.019250960729727356,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19393184112275014,0.0,0.019393184112275016,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1953586847292491,0.0,0.019535868472924912,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19679011968770768,0.0,0.019679011968770768,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1982261274444102,0.0,0.019822612744441023,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1996666893216913,0.0,0.01996666893216913,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20111178651863743,0.0,0.020111178651863744,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20256140011178977,0.0,0.02025614001117898,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20401551105584606,0.0,0.020401551105584607,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.205474100184363,0.0,0.0205474100184363,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20693714821045833,0.0,0.020693714821045834,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20840463572751378,0.0,0.020840463572751378,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2098765432098765,0.0,0.02098765432098765,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2113528510135616,0.0,0.021135285101356163,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21283353937695476,0.0,0.021283353937695478,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21431858842151386,0.0,0.02143185884215139,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21580797815247202,0.0,0.021580797815247202,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21730168845953918,0.0,0.02173016884595392,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21879969911760475,0.0,0.021879969911760475,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2203019897874397,0.0,0.022030198978743972,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22180854001639902,0.0,0.022180854001639903,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22331932923912373,0.0,0.022331932923912376,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22483433677824347,0.0,0.02248343367782435,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22635354184507825,0.0,0.022635354184507826,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2278769235403415,0.0,0.02278769235403415,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22940446085484134,0.0,0.022940446085484137,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23093613267018392,0.0,0.023093613267018392,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23247191775947476,0.0,0.023247191775947477,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23401179478802184,0.0,0.023401179478802187,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23555574231403678,0.0,0.02355557423140368,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23710373878933858,0.0,0.02371037387893386,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23865576256005436,0.0,0.02386557625600544,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24021179186732278,0.0,0.02402117918673228,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24177180484799562,0.0,0.024177180484799565,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24333577953534055,0.0,0.024333577953534056,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24490369385974275,0.0,0.024490369385974278,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.246475525649408,0.0,0.024647552564940802,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2480512526310645,0.0,0.02480512526310645,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24963085243066457,0.0,0.02496308524306646,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2512143025740883,0.0,0.02512143025740883,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2528015804878443,0.0,0.025280158048784432,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2543926634997732,0.0,0.02543926634997732,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25598752883974923,0.0,0.025598752883974923,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25758615364038256,0.0,0.025758615364038256,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25918851493772166,0.0,0.02591885149377217,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2607945896719559,0.0,0.02607945896719559,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26240435468811696,0.0,0.026240435468811697,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26401778673678217,0.0,0.026401778673678218,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26563486247477575,0.0,0.026563486247477577,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2672555584658718,0.0,0.02672555584658718,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2688798511814964,0.0,0.02688798511814964,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27050771700142967,0.0,0.02705077170014297,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2721391322145081,0.0,0.02721391322145081,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2737740730193272,0.0,0.02737740730193272,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27541251552494295,0.0,0.027541251552494296,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27705443575157507,0.0,0.027705443575157508,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2786998096313085,0.0,0.027869980963130855,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2803486130087961,0.0,0.02803486130087961,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2820008216419606,0.0,0.02820008216419606,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2836564112026972,0.0,0.02836564112026972,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2853153572775755,0.0,0.028531535727757552,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28697763536854204,0.0,0.028697763536854205,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28864322089362265,0.0,0.028864322089362265,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2903120891876244,0.0,0.029031208918762444,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29198421550283776,0.0,0.02919842155028378,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2936595750097393,0.0,0.029365957500973934,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2953381427976941,0.0,0.02953381427976941,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29701989387565686,0.0,0.029701989387565686,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29870480317287595,0.0,0.029870480317287597,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3003928455395939,0.0,0.03003928455395939,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30208399574775113,0.0,0.030208399574775113,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.303778228491687,0.0,0.030377822849168703,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30547551838884307,0.0,0.03054755183888431,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30717583998046477,0.0,0.03071758399804648,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30887916773230406,0.0,0.030887916773230408,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31058547603532094,0.0,0.031058547603532095,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31229473920638673,0.0,0.031229473920638674,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3140069314889858,0.0,0.03140069314889858,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3157220270539177,0.0,0.03157220270539177,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31744000000000006,0.0,0.03174400000000001,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31916082435476967,0.0,0.031916082435476965,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32088447407518605,0.0,0.03208844740751861,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3226109230483334,0.0,0.03226109230483334,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32434014509212206,0.0,0.032434014509212204,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3260721139559914,0.0,0.03260721139559914,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32780680332161244,0.0,0.03278068033216124,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32954418680358943,0.0,0.03295441868035894,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3312842379501623,0.0,0.03312842379501623,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3330269302439096,0.0,0.03330269302439096,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3347722371024494,0.0,0.03347722371024494,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33652013187914265,0.0,0.03365201318791427,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3382705878637954,0.0,0.03382705878637954,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3400235782833611,0.0,0.03400235782833611,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34177907630264115,0.0,0.03417790763026412,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3435370550249903,0.0,0.034353705502499034,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3452974874930161,0.0,0.03452974874930161,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.347060346689283,0.0,0.0347060346689283,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3488256055370134,0.0,0.03488256055370134,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35059323690079036,0.0,0.03505932369007904,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3523632135872603,0.0,0.03523632135872603,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35413550834583507,0.0,0.03541355083458351,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35591009386939315,0.0,0.035591009386939314,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3576869427949837,0.0,0.03576869427949837,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35946602770452724,0.0,0.035946602770452724,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3612473211255196,0.0,0.03612473211255196,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36303079553173156,0.0,0.036303079553173155,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36481642334391445,0.0,0.03648164233439145,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36660417693049974,0.0,0.03666041769304997,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.368394028608303,0.0,0.0368394028608303,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3701859506432244,0.0,0.037018595064322445,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37197991525095275,0.0,0.03719799152509528,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3737758945976668,0.0,0.03737758945976668,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3755738608007385,0.0,0.037557386080073855,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37737378592943305,0.0,0.03773737859294331,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3791756420056139,0.0,0.03791756420056139,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38097940100444316,0.0,0.038097940100444316,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38278503485508497,0.0,0.0382785034855085,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3845925154414068,0.0,0.038459251544140684,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38640181460268175,0.0,0.03864018146026818,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38821290413429227,0.0,0.03882129041342923,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39002575578843085,0.0,0.03900257557884309,0.0
